id,station,gridblock,timestamp,latitude,longitude,polyCoords,timeOfDay,day,temp,windSpeed,windDirection,icon,shortForecast,longForecast
59,LWX,"100,97",2018-03-16:12:00:00,39.468367,-76.80924712,"[[39.480784961029, -76.821508396989], [39.458901171046, -76.825332055584], [39.455947448794, -76.796988753069], [39.477830932479, -76.793159275452], [39.480784961029, -76.821508396989]]",Saturday Night,3/17/2018,25,3 to 9 mph,NW,https://api.weather.gov/icons/land/night/sct?size=medium,Partly Cloudy,"Partly cloudy, with a low around 25. Northwest wind 3 to 9 mph."
60,LWX,"100,97",2018-03-16:12:00:00,39.468367,-76.80924712,"[[39.480784961029, -76.821508396989], [39.458901171046, -76.825332055584], [39.455947448794, -76.796988753069], [39.477830932479, -76.793159275452], [39.480784961029, -76.821508396989]]",Sunday,3/18/2018,49,3 to 9 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 49. Northwest wind 3 to 9 mph."
61,LWX,"100,97",2018-03-16:12:00:00,39.468367,-76.80924712,"[[39.480784961029, -76.821508396989], [39.458901171046, -76.825332055584], [39.455947448794, -76.796988753069], [39.477830932479, -76.793159275452], [39.480784961029, -76.821508396989]]",Sunday Night,3/18/2018,28,3 to 9 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 28."
62,LWX,"100,97",2018-03-16:12:00:00,39.468367,-76.80924712,"[[39.480784961029, -76.821508396989], [39.458901171046, -76.825332055584], [39.455947448794, -76.796988753069], [39.477830932479, -76.793159275452], [39.480784961029, -76.821508396989]]",Monday,3/19/2018,46,5 mph,NE,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 46."
63,LWX,"100,97",2018-03-16:12:00:00,39.468367,-76.80924712,"[[39.480784961029, -76.821508396989], [39.458901171046, -76.825332055584], [39.455947448794, -76.796988753069], [39.477830932479, -76.793159275452], [39.480784961029, -76.821508396989]]",Monday Night,3/19/2018,31,2 to 7 mph,E,https://api.weather.gov/icons/land/night/snow?size=medium,Slight Chance Rain And Snow,"A slight chance of rain and snow after 8pm. Mostly cloudy, with a low around 31."
64,LWX,"100,97",2018-03-16:12:00:00,39.468367,-76.80924712,"[[39.480784961029, -76.821508396989], [39.458901171046, -76.825332055584], [39.455947448794, -76.796988753069], [39.477830932479, -76.793159275452], [39.480784961029, -76.821508396989]]",Tuesday,3/20/2018,39,6 to 12 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"A slight chance of snow before 8am, then rain and snow. Cloudy, with a high near 39. Chance of precipitation is 80%."
65,LWX,"100,97",2018-03-16:12:00:00,39.468367,-76.80924712,"[[39.480784961029, -76.821508396989], [39.458901171046, -76.825332055584], [39.455947448794, -76.796988753069], [39.477830932479, -76.793159275452], [39.480784961029, -76.821508396989]]",Tuesday Night,3/20/2018,29,12 mph,NE,"https://api.weather.gov/icons/land/night/snow,80/snow,60?size=medium",Rain And Snow,"Rain and snow. Mostly cloudy, with a low around 29. Chance of precipitation is 80%."
66,LWX,"100,97",2018-03-16:12:00:00,39.468367,-76.80924712,"[[39.480784961029, -76.821508396989], [39.458901171046, -76.825332055584], [39.455947448794, -76.796988753069], [39.477830932479, -76.793159275452], [39.480784961029, -76.821508396989]]",Wednesday,3/21/2018,38,10 mph,N,"https://api.weather.gov/icons/land/day/snow,60?size=medium",Light Snow Likely,"Snow likely before 8am, then rain and snow likely. Mostly cloudy, with a high near 38. Chance of precipitation is 60%."
67,LWX,"100,97",2018-03-16:12:00:00,39.468367,-76.80924712,"[[39.480784961029, -76.821508396989], [39.458901171046, -76.825332055584], [39.455947448794, -76.796988753069], [39.477830932479, -76.793159275452], [39.480784961029, -76.821508396989]]",Wednesday Night,3/21/2018,28,8 mph,N,"https://api.weather.gov/icons/land/night/snow,60/snow,40?size=medium",Rain And Snow Likely then Chance Snow Showers,"Rain and snow likely before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 28. Chance of precipitation is 60%."
68,LWX,"100,97",2018-03-16:12:00:00,39.468367,-76.80924712,"[[39.480784961029, -76.821508396989], [39.458901171046, -76.825332055584], [39.455947448794, -76.796988753069], [39.477830932479, -76.793159275452], [39.480784961029, -76.821508396989]]",Thursday,3/22/2018,42,8 mph,NW,"https://api.weather.gov/icons/land/day/snow,40/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 42. Chance of precipitation is 40%."
69,LWX,"100,97",2018-03-16:12:00:00,39.468367,-76.80924712,"[[39.480784961029, -76.821508396989], [39.458901171046, -76.825332055584], [39.455947448794, -76.796988753069], [39.477830932479, -76.793159275452], [39.480784961029, -76.821508396989]]",Thursday Night,3/22/2018,28,9 mph,NW,https://api.weather.gov/icons/land/night/snow/bkn?size=medium,Slight Chance Rain And Snow Showers then Mostly Cloudy,"A slight chance of rain and snow showers before 8pm. Mostly cloudy, with a low around 28."
70,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",This Afternoon,3/16/2018,45,15 to 18 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 45. Northwest wind 15 to 18 mph, with gusts as high as 30 mph. Little or no snow accumulation expected."
71,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",Tonight,3/16/2018,27,3 to 17 mph,W,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 27. West wind 3 to 17 mph, with gusts as high as 29 mph."
72,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",Saturday,3/17/2018,41,3 to 7 mph,W,"https://api.weather.gov/icons/land/day/sleet,50/sleet,80?size=medium",Chance Sleet,"A chance of sleet and rain and snow after 11am. Partly sunny, with a high near 41. West wind 3 to 7 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
73,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",Saturday Night,3/17/2018,27,7 mph,NW,"https://api.weather.gov/icons/land/night/rain,30/sct?size=medium",Chance Light Rain then Partly Cloudy,"A chance of rain before 8pm. Partly cloudy, with a low around 27. Northwest wind around 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
74,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",Sunday,3/18/2018,52,3 to 7 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 52. Northwest wind 3 to 7 mph."
75,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",Sunday Night,3/18/2018,30,2 to 7 mph,W,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 30."
76,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",Monday,3/19/2018,50,3 mph,NE,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 50."
77,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",Monday Night,3/19/2018,35,3 to 7 mph,E,"https://api.weather.gov/icons/land/night/rain,50/snow,50?size=medium",Chance Light Rain then Chance Rain And Snow,"A chance of rain between 8pm and 2am, then a chance of rain and snow. Mostly cloudy, with a low around 35. Chance of precipitation is 50%."
78,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",Tuesday,3/20/2018,43,6 to 12 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a high near 43. Chance of precipitation is 80%."
79,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",Tuesday Night,3/20/2018,33,12 mph,NE,"https://api.weather.gov/icons/land/night/snow,80/snow,60?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 33. Chance of precipitation is 80%."
80,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",Wednesday,3/21/2018,40,9 mph,N,"https://api.weather.gov/icons/land/day/snow,60?size=medium",Rain And Snow Likely,"Rain and snow likely. Mostly cloudy, with a high near 40. Chance of precipitation is 60%."
81,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",Wednesday Night,3/21/2018,30,9 mph,N,"https://api.weather.gov/icons/land/night/snow,60/snow,30?size=medium",Rain And Snow Likely then Chance Snow Showers,"Rain and snow likely before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 30. Chance of precipitation is 60%."
82,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",Thursday,3/22/2018,45,8 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 45. Chance of precipitation is 30%."
83,LWX,"101,61",2018-03-16:12:00:00,38.67603001,-76.91784434,"[[38.688490242373, -76.930027148148], [38.666515578168, -76.933800881496], [38.663568225163, -76.90566439153], [38.685542570341, -76.901884921116], [38.688490242373, -76.930027148148]]",Thursday Night,3/22/2018,31,8 mph,NW,https://api.weather.gov/icons/land/night/rain_showers/bkn?size=medium,Slight Chance Rain Showers then Mostly Cloudy,"A slight chance of rain showers before 8pm. Mostly cloudy, with a low around 31."
84,LWX,"101,84",2018-03-16:12:00:00,39.18070657,-76.83058845,"[[39.193140740479, -76.842819927774], [39.17122542705, -76.846628853208], [39.168270822903, -76.818359861223], [39.190185825098, -76.814545147266], [39.193140740479, -76.842819927774]]",This Afternoon,3/16/2018,43,16 to 20 mph,NW,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 43. Northwest wind 16 to 20 mph, with gusts as high as 33 mph. Little or no snow accumulation expected."
85,LWX,"101,84",2018-03-16:12:00:00,39.18070657,-76.83058845,"[[39.193140740479, -76.842819927774], [39.17122542705, -76.846628853208], [39.168270822903, -76.818359861223], [39.190185825098, -76.814545147266], [39.193140740479, -76.842819927774]]",Tonight,3/16/2018,24,6 to 18 mph,W,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 24. West wind 6 to 18 mph, with gusts as high as 32 mph."
86,LWX,"101,84",2018-03-16:12:00:00,39.18070657,-76.83058845,"[[39.193140740479, -76.842819927774], [39.17122542705, -76.846628853208], [39.168270822903, -76.818359861223], [39.190185825098, -76.814545147266], [39.193140740479, -76.842819927774]]",Saturday,3/17/2018,41,6 to 9 mph,W,"https://api.weather.gov/icons/land/day/sleet,20/sleet,50?size=medium",Slight Chance Sleet,"A slight chance of sleet and a chance of rain and snow between 11am and 5pm, then a slight chance of sleet and a slight chance of rain and snow. Mostly cloudy, with a high near 41. West wind 6 to 9 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
87,LWX,"101,84",2018-03-16:12:00:00,39.18070657,-76.83058845,"[[39.193140740479, -76.842819927774], [39.17122542705, -76.846628853208], [39.168270822903, -76.818359861223], [39.190185825098, -76.814545147266], [39.193140740479, -76.842819927774]]",Saturday Night,3/17/2018,26,3 to 8 mph,NW,"https://api.weather.gov/icons/land/night/sleet,20/sct?size=medium",Slight Chance Sleet then Partly Cloudy,"A slight chance of sleet and a slight chance of rain and snow before 8pm. Partly cloudy, with a low around 26. Northwest wind 3 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
88,LWX,"101,84",2018-03-16:12:00:00,39.18070657,-76.83058845,"[[39.193140740479, -76.842819927774], [39.17122542705, -76.846628853208], [39.168270822903, -76.818359861223], [39.190185825098, -76.814545147266], [39.193140740479, -76.842819927774]]",Sunday,3/18/2018,50,3 to 8 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 50. Northwest wind 3 to 8 mph."
89,LWX,"101,84",2018-03-16:12:00:00,39.18070657,-76.83058845,"[[39.193140740479, -76.842819927774], [39.17122542705, -76.846628853208], [39.168270822903, -76.818359861223], [39.190185825098, -76.814545147266], [39.193140740479, -76.842819927774]]",Sunday Night,3/18/2018,29,2 to 8 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 29."
90,LWX,"101,84",2018-03-16:12:00:00,39.18070657,-76.83058845,"[[39.193140740479, -76.842819927774], [39.17122542705, -76.846628853208], [39.168270822903, -76.818359861223], [39.190185825098, -76.814545147266], [39.193140740479, -76.842819927774]]",Monday,3/19/2018,49,3 mph,NE,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 49."
91,LWX,"101,84",2018-03-16:12:00:00,39.18070657,-76.83058845,"[[39.193140740479, -76.842819927774], [39.17122542705, -76.846628853208], [39.168270822903, -76.818359861223], [39.190185825098, -76.814545147266], [39.193140740479, -76.842819927774]]",Monday Night,3/19/2018,33,3 to 7 mph,E,"https://api.weather.gov/icons/land/night/rain,30/snow,30?size=medium",Chance Light Rain then Chance Rain And Snow,"A chance of rain between 8pm and 2am, then a chance of rain and snow. Mostly cloudy, with a low around 33. Chance of precipitation is 30%."
92,LWX,"101,84",2018-03-16:12:00:00,39.18070657,-76.83058845,"[[39.193140740479, -76.842819927774], [39.17122542705, -76.846628853208], [39.168270822903, -76.818359861223], [39.190185825098, -76.814545147266], [39.193140740479, -76.842819927774]]",Tuesday,3/20/2018,40,6 to 12 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a high near 40. Chance of precipitation is 80%."
93,LWX,"101,84",2018-03-16:12:00:00,39.18070657,-76.83058845,"[[39.193140740479, -76.842819927774], [39.17122542705, -76.846628853208], [39.168270822903, -76.818359861223], [39.190185825098, -76.814545147266], [39.193140740479, -76.842819927774]]",Tuesday Night,3/20/2018,31,12 mph,NE,"https://api.weather.gov/icons/land/night/snow,80/snow,70?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 31. Chance of precipitation is 80%."
94,LWX,"101,84",2018-03-16:12:00:00,39.18070657,-76.83058845,"[[39.193140740479, -76.842819927774], [39.17122542705, -76.846628853208], [39.168270822903, -76.818359861223], [39.190185825098, -76.814545147266], [39.193140740479, -76.842819927774]]",Wednesday,3/21/2018,39,10 mph,N,"https://api.weather.gov/icons/land/day/snow,70/snow,60?size=medium",Light Snow Likely,"Snow likely before 8am, then rain and snow likely. Mostly cloudy, with a high near 39. Chance of precipitation is 70%."
